회복하기 어려운,-2,0
회복하다,1,1
획기적,1,1
효과적,1,1
효도,2,1
효력을 잃,-1,2
효율적인,1,1
후련,1,1
후하게 대접,1,1
후회,-2,2
후회막심,-2,2
후회스럽,-2,2
후회,-2,2
훈훈,2,1
훌륭,2,1
훌륭하,2,1
훌륭한,2,1
훔쳐,-1,0
훔치거나,-1,0
훔치거나 빼앗,-1,5
훔치,-1,0
훔친,-1,0
훔침,-1,0
훤칠,2,1
훤하,1,1
훼방,-1,5
훼손,-1,5
휘청,-1,2
휘청거리,-1,2
휴식,1,1
휴식하다,1,1
흉년,-2,5
흉망,-2,5
흉보다,-2,5
흉을,-2,5
흉측,-2,5
흉터,-1,2
흉터가,-1,2
흉포성,-2,4
흉하,-2,4
흉한,-2,4
흉,-2,5
흉흉히,-2,4
흐느껴,-1,2
흐느낄,-1,2
흐느낌,-2,2
흐느적,-1,0
흐려지다,-1,2
흐리고,-1,2
흐리다,-1,2
흐리멍텅,-1,2
흐린,-2,2
흐림,-1,2
흐뭇,2,1
흐지부지,-1,2
흐트러져,-1,4
흑역사,-2,4
흑인 노예,-1,0
흑흑대다,-1,2
흔들림 없이,1,1
흔모,2,1
흔모하다,2,1
흔히 기쁜,2,1
흘겨,-1,5
흙빛,-1,2
흠모,2,1
흠애,2,1
흠을,-1,4
흠이 나,-1,4
흠이 없,1,1
흠이 되는,-1,4
흠,-1,4
흠좀무,-1,4
흡족,2,1
흥감,2,1
흥겹,2,1
흥미,1,1
흥분,1,1
흥에,2,1
흥에 겨워,2,1
흥을 돋우,1,1
흥이,2,1
흥이 나서,2,1
흥청,-1,5
흥청망청,-1,5
흥하다,2,1
흥행,2,1
흩어지지 않게,1,1
희망없,-2,2
희망을 잃,-2,2
희망을 잃지,2,1
희망이 없,-2,2
희망적,1,1
희망차,1,1
희멀끔,1,1
희멀쑥,1,1
희미하,-1,0
희박,-1,4
희희,1,1
히든카드,1,1
히벌쭉,1,1
히스테리,-1,5
히죽,1,1
히쭉,1,1
히히,1,1
힘 있게,1,1
힘겹게,-2,2
힘겹다,-2,2
힘과 용기,1,1
힘든,-2,2
힘들,-2,2
힘삐치다,-1,0
힘쓰다,0,0
힘없는,-1,2
힘없이,-1,2
힘에 겨워,-2,2
힘에 겹게,-2,2
힘에 눌려,-2,4
힘에 벅차,-2,2
힘에 부쳐,-2,2
힘을 다하다,1,1
힘을 들,-1,0
힘을 못 쓰게,-1,2
힘을 잃,-1,2
힘을 합하여,1,1
힘이 가득,1,1
힘이 강하다,2,1
힘이 기운차,2,1
힘이 다 빠져,-1,2
힘이 되어,1,1
힘이 들거나,-1,2
힘이 빠져,-1,2
힘이 약,-1,2
힘이 없,-1,2
힘이 있,1,1
힘차게,2,1
힘차고,2,1
힘찬,2,1
ㅗ,-1,5
ㅜ,-1,2
ㅠ,-1,2
ㅡㅡ,-1,5
섹시,2,1
공포감,-2,4
긴박,-1,4
무시무시,-1,4
살벌,-2,4
스산,-1,4
소름끼,-1,4
아슬아슬,-1,4
달갑다,1,1
대견,1,1
보기좋,1,1
속시원,1,1
신명,1,1
신바람,1,1
원더풀,2,1
천만다행,1,1
쾌적,2,1
함박웃음,2,1
경악,-2,3
기겁,-2,3
기절,-2,3
까무러치,-1,3
당혹,-1,3
뜨끔,-1,3
뜨악,-1,3
만만찮다,-1,4
만만치,-1,4
아뿔싸,-1,3
움찔,-1,3
개썅년,-2,5
개자식,-2,5
개새끼,-2,5
괘씸,-2,5
그년,-1,5
그놈,-1,5
그자식,-1,5
기집년,-1,5
니미,-2,5
노여워,-2,5
멸시,-2,5
모멸감,-2,5
모욕적,-2,5
미친개,-1,5
발칙,-1,5
버럭,-1,5
분통,-2,5
비딱하다,-2,5
빌어먹을,-2,5
뾰루퉁,-1,5
삐치다,-2,5
삐지다,-2,5
삐졌다,-2,5
삐쳤다,-2,5
속썩이,-2,5
심통,-1,5
싸가지없,-2,5
쌍년,-2,5
쌍놈,-2,5
씨부랄,-2,5
씹새끼,-2,5
우라질,-2,5
옘병,-2,5
웬수,-2,5
잡놈,-2,5
치욕적,-2,5
가련,-1,2
고독,-1,2
곤욕,-1,4
난처,-2,4
난해,-1,3
낭패,-2,2
망연,-2,2
망연자실,-2,2
먹먹,-2,2
뼈저리,-1,2
쓴웃음,-1,2
씁쓸,-1,2
아휴,-1,2
외톨이,-2,2
왕따,-2,2
찌질이,-2,2
울부,-2,2
울컥,-1,2
으앙,-1,2
음울,-1,2
적적,-1,2
절규,-2,2
죄송,-2,2
죄책감,-2,2
주눅들,-2,2
짠하다,-2,2
찡하다,-2,2
착잡,-2,2
처량,-2,2
처절,-2,2
청승궂,-1,2
청승맞,-1,2
흑흑,-1,2
고리타분,-1,5
신통찮다,-1,5
심드렁,-1,0
지긋지긋,-2,5
기진맥진,-2,2
꺼림찍,-1,4
찜찜,-1,4
꼴불견,-2,5
넌더리,-2,5
달갑잖,-1,5
못미덥,-1,5
콧웃음,-1,5
해괴,-2,4
감질나,-1,2
반신반의,0,0
신비롭다,1,1
아리송,-1,3
알쏭하다,-1,3
알쏭달쏭,-1,3
득점,2,1
상위,2,1
상위권,2,1
안정감,1,1
적극적,1,1
실점,-2,5
오류,-2,4
갈등 ,-1,4
의혹,-1,0
내팽개치다,-2,5
횡령,-2,5
불안증,-2,4
ㄷㄷ,-1,4
ㅈㄴ,-1,5
존나,-1,5
존내,-1,5
졸라,-1,5
ㅈㄹ,-1,5
ㅋ,-1,5
ㅋㅋ,2,1
ㅋㅋㅋ,3,1
헐,0,3
헉,0,3
빡쳐,-1,5
빡치네,-1,5
시바,-1,5
시밬,0,1
개조아,2,1
개좋아,2,1
새끼,-1,5
ㅈㄲ,-1,5
!!,1,3
!!!,1,3
!!!!,1,3
짱,2,1
ㅠㅜ,-1,2
캬,1,1
개쩔,1,1
개쩐다,1,1
커엽,1,1
커여워,1,1
커여워ㅠ,1,1
크,1,1
와,1,1
눈새,-1,5
좆,-2,5
;;,-1,5
좆같은,-2,5
도랏,-1,5
도랏맨,-1,5
염병,-1,5
짱개,-2,5
쪽본,-2,5
쪽바리,-2,5
rgrg,1,1
꼰대,-1,5
지랄,-1,5
개지랄,-1,5
지롤,-1,5
뺌,1,1
존잼,1,1
인실좆,1,5
짱좋,1,1
존좋,1,1
사릉,1,1
헤헤,1,1
자살,-2,2
..,-1,5
...,-1,5
좆망,-2,5
엉엉,-1,2
우와,1,3
우왕,1,3
우왁,1,3
와..,1,3
오우,1,3
워우,1,3
워어,1,3
이야,1,3
키야,1,3
돌앗,1,3
와아,1,3
쩐다,1,3
이에,1,3
헤에,1,3
와우,1,3
ㅇㅁㅇㄱ,-1,5
?!,1,3
!?,1,3
<3,1,1
😁,1,1
😂,2,1
😃,1,1
😄,1,1
😅,0,3
😆,1,1
😉,1,1
😊,1,1
😍,2,1
😏,1,1
😒,-1,5
😓,-1,4
😔,-1,2
😘,2,1
😚,1,1
😜,1,1
😝,1,1
😠,-1,5
😡,-2,5
😢,-1,2
😨,-1,4
😩,-1,2
😫,-1,2
😭,-1,2
😱,-1,3
😸,1,1
😹,2,1
😺,1,1
😻,2,1
😼,1,1
😽,1,1
😾,-1,5
😿,-1,2
🙀,-1,3
❤,1,1
♥,1,1
🎉,1,1
🎊,1,1
👍,1,1
👎,-1,5
👏,1,1
👋,1,1
👌,1,1
💌,1,1
💋,1,1
💏,1,1
💐,1,1
💓,1,1
💔,1,1
💕,1,1
💖,1,1
💗,1,1
💘,1,1
💙,1,1
💚,1,1
💛,1,1
💜,1,1
💝,1,1
💞,1,1
💟,1,1
💢,-1,5
🔥,1,1
😀,1,1
😇,1,1
😈,-1,5
😑,-1,5
😕,-1,5
😙,1,1
😦,-1,3
😧,-1,3
😮,-1,3
😯,-1,3
cute,1,1
love,1,1
great,1,1
luv,1,1
😎,1,1
🤩,1,3
🤬,-1,5
😰,-1,4
🙌,1,1
✌,1,1
🖕,-1,5
🙏,1,2
🤞,1,1
💪,1,5
omg,0,3
surprise,0,3
!,0,3
oh my,0,3
oh my gosh,0,3
oh my god,0,3
oh my goodness,0,3
wtf,-1,3
what the,-1,3
amazing,1,3
seriously,0,3
wow,1,3
awesome,1,3
sucks,-1,3
tragedy,-1,3
absurd,-1,5
tragic,-1,2
sad,-1,2
weep,-1,2
cry,-1,2
crying,-1,2
offence,-1,5
beautiful,1,1
damn,-1,5
freaking,-1,3
freak,-1,5
sweet,1,1
mad,-1,5
hate,-1,5
concern,-1,4
adore,1,1
good,1,1
nice,1,1
funny,1,1
jerk,-1,5
dude,-1,5
thank,2,1
lol,2,3
haha,2,1
disgusting,-1,5
gross,-1,5
jeez,-1,5
no way,-1,5
